,变电站名称,区域,子区域,x,y,容量（kVA）,相数
7858,UDT2811,GSO,urban-suburban,608630.24,3994093.03,25.0,1
7859,UDT2812,GSO,urban-suburban,608283.53,3994475.48,25.0,1
7860,UDT2813,GSO,urban-suburban,608289.97,3994590.67,25.0,1
7861,UDT2814,GSO,urban-suburban,608273.21,3994619.94,25.0,1
7862,UDT2815,GSO,urban-suburban,608191.49,3994749.91,50.0,1
7863,UDT2816,GSO,urban-suburban,608522.99,3994052.02,50.0,1
7864,UDT2817,GSO,urban-suburban,608288.22,3994557.82,25.0,1
7865,UDT2818,GSO,urban-suburban,608182.5,3994584.3,25.0,1
7866,UDT2819,GSO,urban-suburban,608194.71,3994797.66,25.0,1
7867,UDT2820,GSO,urban-suburban,608178.74,3994855.53,50.0,1
7868,UDT2821,GSO,urban-suburban,608072.89,3994530.92,25.0,1
7869,UDT2822,GSO,urban-suburban,608161.78,3994949.08,25.0,1
7870,UDT2823,GSO,urban-suburban,608116.33,3994626.44,25.0,1
7871,UDT2824,GSO,urban-suburban,608089.49,3994858.15,25.0,1
7872,UDT2825,GSO,urban-suburban,608122.67,3994955.67,25.0,1
7873,UDT2826,GSO,urban-suburban,608109.33,3994857.57,25.0,1
7874,UDT2827,GSO,urban-suburban,608145.47,3994625.16,25.0,1
7875,UDT2828,GSO,urban-suburban,607997.89,3994863.12,25.0,1
7876,UDT2829,GSO,urban-suburban,607657.56,3994881.31,25.0,1
7877,UDT2830,GSO,urban-suburban,607638.54,3994882.33,25.0,1
7878,UDT2831,GSO,urban-suburban,607872.58,3994944.84,25.0,1
7879,UDT2832,GSO,urban-suburban,602307.42,3999507.78,50.0,1
7880,UDT2833,GSO,urban-suburban,602321.87,3999526.42,75.0,1
7881,UDT2834,GSO,urban-suburban,602350.63,3999523.0,50.0,1
7882,UDT2835,GSO,urban-suburban,602392.71,3999485.97,75.0,1
7883,UDT2836,GSO,urban-suburban,602574.05,3997092.66,75.0,1
7884,UDT2837,GSO,urban-suburban,602282.55,3997684.36,50.0,1
7885,UDT2838,GSO,urban-suburban,602302.32,3997685.29,75.0,3
7886,UDT2839,GSO,urban-suburban,602436.62,3997782.2,50.0,1
7887,UDT2840,GSO,urban-suburban,602242.09,3997875.55,50.0,1
7888,UDT2841,GSO,urban-suburban,602339.73,3997686.32,50.0,1
7889,UDT2842,GSO,urban-suburban,602429.36,3997766.8,50.0,1
7890,UDT2843,GSO,urban-suburban,601898.71,3997893.24,75.0,1
7891,UDT2844,GSO,urban-suburban,601868.56,3997877.67,25.0,1
7892,UDT2845,GSO,urban-suburban,603779.33,3999567.41,50.0,1
7893,UDT2846,GSO,urban-suburban,603767.5,3999614.33,75.0,1
7894,UDT2847,GSO,urban-suburban,604186.94,3995969.45,75.0,1
7895,UDT2848,GSO,urban-suburban,604298.45,3996062.23,25.0,1
7896,UDT2849,GSO,urban-suburban,604133.59,3996343.61,50.0,1
7897,UDT2850,GSO,urban-suburban,604143.66,3996418.83,50.0,1
7898,UDT2851,GSO,urban-suburban,604225.12,3996399.17,25.0,1
7899,UDT2852,GSO,urban-suburban,604087.32,3996613.71,50.0,1
7900,UDT2853,GSO,urban-suburban,604038.89,3996668.83,50.0,1
7901,UDT2854,GSO,urban-suburban,603986.77,3996721.83,75.0,1
7902,UDT2855,GSO,urban-suburban,603782.45,3996507.17,50.0,1
7903,UDT2856,GSO,urban-suburban,606542.92,3996101.75,25.0,1
7904,UDT2857,GSO,urban-suburban,606447.25,3996066.34,25.0,1
7905,UDT2858,GSO,urban-suburban,606447.77,3996085.59,25.0,1
7906,UDT2859,GSO,urban-suburban,606512.34,3996368.65,25.0,1
7907,UDT2860,GSO,urban-suburban,606293.52,3996288.81,75.0,1
7908,UDT2861,GSO,urban-suburban,606619.76,3996368.59,25.0,1
7909,UDT2862,GSO,urban-suburban,606556.75,3996748.26,25.0,1
7910,UDT2863,GSO,urban-suburban,606141.38,3995958.27,100.0,3
7911,UDT2864,GSO,urban-suburban,606056.87,3996004.38,300.0,3
7912,UDT2865,GSO,urban-suburban,606130.4,3996134.66,500.0,3
7913,UDT2866,GSO,urban-suburban,605833.03,3995969.93,75.0,3
7914,UDT2867,GSO,urban-suburban,606052.32,3996672.3,25.0,1
7915,UDT2868,GSO,urban-suburban,605895.2,3996666.7,25.0,1
7916,UDT2869,GSO,urban-suburban,605855.92,3996665.31,25.0,1
7917,UDT2870,GSO,urban-suburban,605874.41,3996809.01,50.0,1
7918,UDT2871,GSO,urban-suburban,605673.9,3996784.0,50.0,1
7919,UDT2872,GSO,urban-suburban,605671.69,3996750.28,50.0,1
7920,UDT2873,GSO,urban-suburban,605662.41,3996710.27,25.0,1
7921,UDT2874,GSO,urban-suburban,605711.62,3996733.57,25.0,1
7922,UDT2875,GSO,urban-suburban,605599.2,3996700.21,50.0,1
7923,UDT2876,GSO,urban-suburban,605635.09,3996786.34,50.0,1
7924,UDT2877,GSO,urban-suburban,605696.48,3996853.66,50.0,1
7925,UDT2878,GSO,urban-suburban,605657.12,3996855.39,50.0,1
7926,UDT2879,GSO,urban-suburban,605632.2,3996881.53,75.0,1
7927,UDT2880,GSO,urban-suburban,605612.81,3996905.13,50.0,1
7928,UDT2881,GSO,urban-suburban,605689.53,3996927.64,75.0,1
7929,UDT2882,GSO,urban-suburban,605604.61,3994948.42,50.0,1
7930,UDT2883,GSO,urban-suburban,605622.5,3994898.27,25.0,1
7931,UDT2884,GSO,urban-suburban,605778.95,3994841.8,25.0,1
7932,UDT2885,GSO,urban-suburban,601581.59,3990555.97,300.0,3
7933,UDT2886,GSO,urban-suburban,601467.51,3990465.55,150.0,3
7934,UDT2887,GSO,urban-suburban,601371.72,3990480.58,150.0,3
7935,UDT2888,GSO,urban-suburban,611170.27,3990340.35,50.0,1
7936,UDT2889,GSO,urban-suburban,611494.41,3990777.66,75.0,1
7937,UDT2890,GSO,urban-suburban,611615.73,3990997.43,50.0,1
7938,UDT2891,GSO,urban-suburban,604299.07,3991422.72,25.0,1
7939,UDT2892,GSO,urban-suburban,604664.58,3991581.07,75.0,1
7940,UDT2893,GSO,urban-suburban,604387.72,3991423.31,100.0,3
7941,UDT2894,GSO,urban-suburban,604210.41,3991248.35,25.0,1
7942,UDT2895,GSO,urban-suburban,604668.27,3991551.64,150.0,3
7943,UDT2896,GSO,urban-suburban,604366.05,3991289.89,100.0,3
7944,UDT2897,GSO,urban-suburban,604589.33,3991427.62,75.0,3
7945,UDT2898,GSO,urban-suburban,604303.7,3991538.89,50.0,1
7946,UDT2899,GSO,urban-suburban,607051.02,3995433.76,75.0,1
7947,UDT2900,GSO,urban-suburban,607244.94,3995465.93,50.0,1
7948,UDT2901,GSO,urban-suburban,607346.22,3995572.17,25.0,1
7949,UDT2902,GSO,urban-suburban,607378.76,3995587.77,25.0,1
7950,UDT2903,GSO,urban-suburban,607415.99,3995450.02,50.0,1
7951,UDT2904,GSO,urban-suburban,607269.49,3995531.09,50.0,1
7952,UDT2905,GSO,urban-suburban,607411.66,3995244.2,50.0,1
7953,UDT2906,GSO,urban-suburban,607068.53,3995357.1,75.0,1
7954,UDT2907,GSO,urban-suburban,607037.18,3995289.32,25.0,1
7955,UDT2908,GSO,urban-suburban,607371.68,3995144.27,25.0,1
7956,UDT2909,GSO,urban-suburban,607204.19,3995233.74,50.0,1
7957,UDT2910,GSO,urban-suburban,607216.56,3995268.19,50.0,1
7958,UDT2911,GSO,urban-suburban,607581.28,3995504.56,25.0,1
7959,UDT2912,GSO,urban-suburban,607292.52,3995145.45,25.0,1
7960,UDT2913,GSO,urban-suburban,607259.85,3995438.15,25.0,1
7961,UDT2914,GSO,urban-suburban,607420.87,3995508.91,75.0,3
7962,UDT2915,GSO,urban-suburban,607133.5,3995439.62,50.0,1
7963,UDT2916,GSO,urban-suburban,607228.92,3995302.65,50.0,1
7964,UDT2917,GSO,urban-suburban,607544.81,3995310.17,50.0,1
7965,UDT2918,GSO,urban-suburban,607191.4,3995481.06,50.0,1
7966,UDT2919,GSO,urban-suburban,607183.73,3995476.03,25.0,1
7967,UDT2920,GSO,urban-suburban,606714.32,3995187.45,50.0,1
7968,UDT2921,GSO,urban-suburban,606904.07,3995147.46,25.0,1
7969,UDT2922,GSO,urban-suburban,606887.42,3995194.34,25.0,1
7970,UDT2923,GSO,urban-suburban,607381.13,3995093.62,25.0,1
7971,UDT2924,GSO,urban-suburban,607376.47,3995034.91,25.0,1
7972,UDT2925,GSO,urban-suburban,606788.2,3995011.55,100.0,3
7973,UDT2926,GSO,urban-suburban,606909.91,3995133.44,25.0,1
7974,UDT2927,GSO,urban-suburban,606802.74,3995221.78,25.0,1
7975,UDT2928,GSO,urban-suburban,606735.18,3995346.91,500.0,3
7976,UDT2929,GSO,urban-suburban,607061.37,3995110.44,50.0,1
7977,UDT2930,GSO,urban-suburban,607112.44,3995156.61,25.0,1
7978,UDT2931,GSO,urban-suburban,606637.29,3995302.52,75.0,1
7979,UDT2932,GSO,urban-suburban,606660.02,3995144.0,50.0,1
7980,UDT2933,GSO,urban-suburban,606947.55,3995238.78,25.0,1
7981,UDT2934,GSO,urban-suburban,606802.74,3995221.78,75.0,1
7982,UDT2935,GSO,urban-suburban,606919.0,3995255.58,300.0,3
7983,UDT2936,GSO,urban-suburban,604711.34,3992871.16,25.0,1
7984,UDT2937,GSO,urban-suburban,605598.91,3992343.86,75.0,1
7985,UDT2938,GSO,urban-suburban,605531.66,3992517.6,50.0,1
7986,UDT2939,GSO,urban-suburban,605619.84,3992464.06,75.0,1
7987,UDT2940,GSO,urban-suburban,605531.6,3992429.94,25.0,1
7988,UDT2941,GSO,urban-suburban,605611.33,3992960.53,75.0,1
7989,UDT2942,GSO,urban-suburban,605020.72,3992859.29,25.0,1
7990,UDT2943,GSO,urban-suburban,605494.83,3992841.57,25.0,1
7991,UDT2944,GSO,urban-suburban,605631.11,3992572.51,75.0,1
7992,UDT2945,GSO,urban-suburban,605639.69,3992014.74,25.0,1
7993,UDT2946,GSO,urban-suburban,605445.7,3992987.42,25.0,1
7994,UDT2947,GSO,urban-suburban,604966.45,3992908.11,25.0,1
7995,UDT2948,GSO,urban-suburban,605614.76,3992837.07,25.0,1
7996,UDT2949,GSO,urban-suburban,605560.72,3992344.2,25.0,1
7997,UDT2950,GSO,urban-suburban,605640.27,3992061.26,50.0,1
7998,UDT2951,GSO,urban-suburban,605531.76,3992401.44,50.0,1
7999,UDT2952,GSO,urban-suburban,605436.99,3992843.87,25.0,1
8000,UDT2953,GSO,urban-suburban,605695.11,3992089.27,25.0,1
8001,UDT2954,GSO,urban-suburban,604747.69,3992855.02,50.0,1
8002,UDT2955,GSO,urban-suburban,605262.84,3992945.73,75.0,3
8003,UDT2956,GSO,urban-suburban,604642.89,3992710.43,25.0,1
8004,UDT2957,GSO,urban-suburban,605640.94,3992211.56,25.0,1
8005,UDT2958,GSO,urban-suburban,605518.33,3992965.52,25.0,1
8006,UDT2959,GSO,urban-suburban,605534.01,3992868.24,25.0,1
8007,UDT2960,GSO,urban-suburban,604756.39,3992738.78,25.0,1
8008,UDT2961,GSO,urban-suburban,605070.02,3992016.07,50.0,1
8009,UDT2962,GSO,urban-suburban,605342.94,3992176.22,50.0,1
8010,UDT2963,GSO,urban-suburban,604967.16,3992218.87,50.0,1
8011,UDT2964,GSO,urban-suburban,605189.06,3992061.36,50.0,1
8012,UDT2965,GSO,urban-suburban,605341.84,3992118.85,75.0,1
8013,UDT2966,GSO,urban-suburban,605190.45,3992109.78,50.0,1
8014,UDT2967,GSO,urban-suburban,604927.59,3992218.76,25.0,1
8015,UDT2968,GSO,urban-suburban,605192.68,3992187.26,25.0,1
8016,UDT2969,GSO,urban-suburban,605530.91,3992183.83,150.0,3
8017,UDT2970,GSO,urban-suburban,605533.28,3992775.74,25.0,1
8018,UDT2971,GSO,urban-suburban,605134.57,3992217.28,50.0,1
8019,UDT2972,GSO,urban-suburban,605344.12,3992005.02,50.0,1
8020,UDT2973,GSO,urban-suburban,605231.05,3992215.85,50.0,1
8021,UDT2974,GSO,urban-suburban,605024.14,3992132.62,50.0,1
8022,UDT2975,GSO,urban-suburban,605268.59,3992215.39,50.0,1
8023,UDT2976,GSO,urban-suburban,605022.3,3992065.39,50.0,1
8024,UDT2977,GSO,urban-suburban,605128.84,3992014.5,50.0,1
8025,UDT2978,GSO,urban-suburban,605461.96,3992213.18,50.0,1
8026,UDT2979,GSO,urban-suburban,605422.53,3992213.61,50.0,1
8027,UDT2980,GSO,urban-suburban,605600.26,3992692.83,50.0,1
8028,UDT2981,GSO,urban-suburban,605187.37,3991993.08,75.0,1
8029,UDT2982,GSO,urban-suburban,605533.71,3992686.95,25.0,1
8030,UDT2983,GSO,urban-suburban,604878.13,3992218.61,25.0,1
8031,UDT2984,GSO,urban-suburban,604756.62,3992108.91,50.0,1
8032,UDT2985,GSO,urban-suburban,604854.07,3992062.82,25.0,1
8033,UDT2986,GSO,urban-suburban,604815.63,3992109.04,25.0,1
8034,UDT2987,GSO,urban-suburban,604755.73,3991995.19,50.0,1
8035,UDT2988,GSO,urban-suburban,604857.43,3992188.71,50.0,1
8036,UDT2989,GSO,urban-suburban,605532.13,3992587.19,50.0,1
8037,UDT2990,GSO,urban-suburban,605315.88,3992477.6,1000.0,3
8038,UDT2991,GSO,urban-suburban,605306.19,3992478.06,50.0,1
8039,UDT2992,GSO,urban-suburban,604756.62,3992108.91,50.0,1
8040,UDT2993,GSO,urban-suburban,605457.93,3992828.09,25.0,1
8041,UDT2994,GSO,urban-suburban,605336.06,3992638.65,75.0,3
8042,UDT2995,GSO,urban-suburban,604855.9,3992138.97,50.0,1
8043,UDT2996,GSO,urban-suburban,604890.35,3991992.25,50.0,1
8044,UDT2997,GSO,urban-suburban,604765.63,3992221.08,75.0,1
8045,UDT2998,GSO,urban-suburban,601602.21,3988771.16,25.0,1
8046,UDT2999,GSO,urban-suburban,601616.15,3988803.87,25.0,1
8047,UDT3000,GSO,urban-suburban,601726.84,3988492.88,75.0,3
8048,UDT3001,GSO,urban-suburban,601629.41,3988533.4,25.0,1
8049,UDT3002,GSO,urban-suburban,601631.65,3988613.88,50.0,1
8050,UDT3003,GSO,urban-suburban,601750.21,3988748.04,25.0,1
8051,UDT3004,GSO,urban-suburban,601583.4,3988952.92,25.0,1
8052,UDT3005,GSO,urban-suburban,601347.45,3988414.81,50.0,1
8053,UDT3006,GSO,urban-suburban,601326.5,3988343.41,75.0,3
8054,UDT3007,GSO,urban-suburban,601425.98,3988619.23,50.0,1
8055,UDT3008,GSO,urban-suburban,601581.31,3988722.09,25.0,1
8056,UDT3009,GSO,urban-suburban,601420.32,3988809.29,50.0,1
8057,UDT3010,GSO,urban-suburban,601522.05,3988708.72,50.0,1
8058,UDT3011,GSO,urban-suburban,601640.93,3988904.67,50.0,1
8059,UDT3012,GSO,urban-suburban,601682.06,3988735.37,50.0,1
8060,UDT3013,GSO,urban-suburban,601546.24,3988833.81,25.0,1
8061,UDT3014,GSO,urban-suburban,601425.03,3988845.38,500.0,3
8062,UDT3015,GSO,urban-suburban,601660.45,3988683.3,50.0,1
8063,UDT3016,GSO,urban-suburban,601543.74,3988629.97,150.0,3
8064,UDT3017,GSO,urban-suburban,601435.98,3988931.39,25.0,1
8065,UDT3018,GSO,urban-suburban,601452.51,3988608.02,75.0,3
8066,UDT3019,GSO,urban-suburban,601689.06,3988992.53,25.0,1
8067,UDT3020,GSO,urban-suburban,600740.53,3988522.11,100.0,3
8068,UDT3021,GSO,urban-suburban,603000.46,3988421.08,300.0,3
8069,UDT3022,GSO,urban-suburban,603027.21,3988259.5,75.0,3
8070,UDT3023,GSO,urban-suburban,603155.31,3988414.85,75.0,3
8071,UDT3024,GSO,urban-suburban,603173.9750000001,3988561.22,150.0,3
8072,UDT3025,GSO,urban-suburban,603142.8,3988470.74,75.0,3
8073,UDT3026,GSO,urban-suburban,603311.46,3988225.94,50.0,1
8074,UDT3027,GSO,urban-suburban,603600.6,3988381.31,150.0,3
8075,UDT3028,GSO,urban-suburban,603483.9,3988182.42,150.0,3
8076,UDT3029,GSO,urban-suburban,603199.18,3988344.12,75.0,3
8077,UDT3030,GSO,urban-suburban,603602.47,3988458.5,75.0,1
8078,UDT3031,GSO,urban-suburban,603293.3933333333,3988400.49,300.0,3
8079,UDT3032,GSO,urban-suburban,603485.5549999999,3988422.645,150.0,3
8080,UDT3033,GSO,urban-suburban,603415.9600000001,3988304.435,150.0,3
8081,UDT3034,GSO,urban-suburban,603280.34,3988678.95,75.0,3
8082,UDT3035,GSO,urban-suburban,603603.44,3988270.34,75.0,3
8083,UDT3036,GSO,urban-suburban,603599.66,3988342.71,100.0,3
8084,UDT3037,GSO,urban-suburban,603329.36,3988566.2300000004,150.0,3
8085,UDT3038,GSO,urban-suburban,603518.31,3988193.55,150.0,3
8086,UDT3039,GSO,urban-suburban,603376.24,3988199.04,75.0,3
8087,UDT3040,GSO,urban-suburban,603599.66,3988342.71,75.0,3
8088,UDT3041,GSO,urban-suburban,603602.01,3988439.2,50.0,1
8089,UDT3042,GSO,urban-suburban,603440.17,3988179.16,75.0,3
8090,UDT3043,GSO,urban-suburban,603601.54,3988419.9,150.0,3
8091,UDT3044,GSO,urban-suburban,603342.715,3988365.415,150.0,3
8092,UDT3045,GSO,urban-suburban,603371.99,3988419.73,25.0,1
8093,UDT3046,GSO,urban-suburban,602190.28,3998129.61,50.0,1
8094,UDT3047,GSO,urban-suburban,602150.2,3998077.54,75.0,1
8095,UDT3048,GSO,urban-suburban,600082.98,3994012.04,100.0,3
8096,UDT3049,GSO,urban-suburban,600169.86,3994459.69,75.0,3
8097,UDT3050,GSO,urban-suburban,600169.86,3994459.69,50.0,1
8098,UDT3051,GSO,urban-suburban,600152.71,3994463.13,25.0,1
8099,UDT3052,GSO,urban-suburban,600135.56,3994466.58,25.0,1
8100,UDT3053,GSO,urban-suburban,600135.56,3994466.58,75.0,3
8101,UDT3054,GSO,urban-suburban,600591.3,3994002.35,50.0,1
8102,UDT3055,GSO,urban-suburban,599659.82,3990041.76,50.0,1
8103,UDT3056,GSO,urban-suburban,599664.33,3990066.2,50.0,1
8104,UDT3057,GSO,urban-suburban,599663.7,3990116.59,50.0,1
8105,UDT3058,GSO,urban-suburban,599726.32,3990068.15,75.0,1
8106,UDT3059,GSO,urban-suburban,599689.94,3990161.59,50.0,1
8107,UDT3060,GSO,urban-suburban,599663.91,3990188.94,50.0,1
8108,UDT3061,GSO,urban-suburban,599649.17,3990182.58,75.0,1
8109,UDT3062,GSO,urban-suburban,599388.75,3989942.4,75.0,1
8110,UDT3063,GSO,urban-suburban,599388.39,3990007.47,50.0,1
8111,UDT3064,GSO,urban-suburban,599379.13,3989984.76,50.0,1
8112,UDT3065,GSO,urban-suburban,599411.92,3990012.49,50.0,1
8113,UDT3066,GSO,urban-suburban,599437.26,3990016.89,25.0,1
8114,UDT3067,GSO,urban-suburban,599485.3,3990015.55,75.0,1
8115,UDT3068,GSO,urban-suburban,599550.47,3990034.52,75.0,1
8116,UDT3069,GSO,urban-suburban,599536.61,3989998.62,50.0,1
8117,UDT3070,GSO,urban-suburban,599462.93,3989976.24,50.0,1
8118,UDT3071,GSO,urban-suburban,599472.3,3989945.57,50.0,1
8119,UDT3072,GSO,urban-suburban,599482.38,3989923.61,75.0,1
8120,UDT3073,GSO,urban-suburban,599558.67,3990003.36,25.0,1
8121,UDT3074,GSO,urban-suburban,599462.13,3990105.47,50.0,1
8122,UDT3075,GSO,urban-suburban,612678.22,3993902.29,50.0,1
8123,UDT3076,GSO,urban-suburban,612843.0,3993763.72,50.0,1
8124,UDT3077,GSO,urban-suburban,612628.78,3994000.06,50.0,1
8125,UDT3078,GSO,urban-suburban,612686.65,3994017.08,50.0,1
8126,UDT3079,GSO,urban-suburban,613095.77,3993986.76,75.0,1
8127,UDT3080,GSO,urban-suburban,613092.99,3994004.8,75.0,3
8128,UDT3081,GSO,urban-suburban,613087.62,3994043.18,300.0,3
8129,UDT3082,GSO,urban-suburban,612895.05,3994103.88,50.0,1
8130,UDT3083,GSO,urban-suburban,612820.94,3993941.53,50.0,1
8131,UDT3084,GSO,urban-suburban,613046.33,3994102.5,150.0,3
8132,UDT3085,GSO,urban-suburban,612973.68,3994103.37,300.0,3
8133,UDT3086,GSO,urban-suburban,604603.42,3996896.88,50.0,1
8134,UDT3087,GSO,urban-suburban,604718.02,3996946.88,25.0,1
8135,UDT3088,GSO,urban-suburban,604793.6,3996957.53,25.0,1
8136,UDT3089,GSO,urban-suburban,604831.54,3996990.19,25.0,1
8137,UDT3090,GSO,urban-suburban,604964.45,3997182.7,100.0,3
8138,UDT3091,GSO,urban-suburban,605031.27,3997023.02,150.0,3
8139,UDT3092,GSO,urban-suburban,604745.26,3997054.73,50.0,1
8140,UDT3093,GSO,urban-suburban,604668.17,3997104.73,75.0,1
8141,UDT3094,GSO,urban-suburban,604656.0,3996983.79,25.0,1
8142,UDT3095,GSO,urban-suburban,604646.69,3997120.85,25.0,1
8143,UDT3096,GSO,urban-suburban,604794.05,3997022.49,25.0,1
8144,UDT3097,GSO,urban-suburban,604894.21,3997253.78,100.0,3
8145,UDT3098,GSO,urban-suburban,604817.46,3997327.94,75.0,3
8146,UDT3099,GSO,urban-suburban,604947.51,3997346.15,25.0,1
8147,UDT3100,GSO,urban-suburban,604823.1,3997458.53,150.0,3
8148,UDT3101,GSO,urban-suburban,604992.55,3997154.26,50.0,1
8149,UDT3102,GSO,urban-suburban,605289.84,3997037.86,25.0,1
8150,UDT3103,GSO,urban-suburban,605150.26,3996985.37,75.0,3
8151,UDT3104,GSO,urban-suburban,605092.47,3997053.88,25.0,1
8152,UDT3105,GSO,urban-suburban,604910.92,3997379.21,25.0,1
8153,UDT3106,GSO,urban-suburban,605230.82,3996882.94,75.0,3
8154,UDT3107,GSO,urban-suburban,604998.74,3997299.88,25.0,1
8155,UDT3108,GSO,urban-suburban,605347.72,3996985.93,25.0,1
8156,UDT3109,GSO,urban-suburban,605057.29,3997247.0,25.0,1
8157,UDT3110,GSO,urban-suburban,605181.3,3997135.22,25.0,1
8158,UDT3111,GSO,urban-suburban,604859.69,3997425.48,25.0,1
8159,UDT3112,GSO,urban-suburban,605393.43,3997037.36,25.0,1
8160,UDT3113,GSO,urban-suburban,605217.48,3997102.76,25.0,1
8161,UDT3114,GSO,urban-suburban,604976.79,3997319.71,25.0,1
8162,UDT3115,GSO,urban-suburban,605086.57,3997220.55,25.0,1
8163,UDT3116,GSO,urban-suburban,605108.52,3997200.72,25.0,1
8164,UDT3117,GSO,urban-suburban,605339.91,3997142.24,50.0,1
8165,UDT3118,GSO,urban-suburban,605028.02,3997273.44,25.0,1
8166,UDT3119,GSO,urban-suburban,605057.29,3997247.0,25.0,1
8167,UDT3120,GSO,urban-suburban,605152.35,3997161.18,50.0,1
8168,UDT3121,GSO,urban-suburban,605311.54,3997018.39,25.0,1
8169,UDT3122,GSO,urban-suburban,605512.51,3997101.2,50.0,1
8170,UDT3123,GSO,urban-suburban,605356.34,3997343.22,25.0,1
8171,UDT3124,GSO,urban-suburban,605560.7,3997144.54,25.0,1
8172,UDT3125,GSO,urban-suburban,605416.01,3997356.94,25.0,1
8173,UDT3126,GSO,urban-suburban,605512.11,3997041.51,50.0,1
8174,UDT3127,GSO,urban-suburban,605567.27,3996981.39,50.0,1
8175,UDT3128,GSO,urban-suburban,605446.97,3996953.94,25.0,1
8176,UDT3129,GSO,urban-suburban,605608.61,3997245.84,50.0,1
8177,UDT3130,GSO,urban-suburban,605615.7,3997025.54,25.0,1
8178,UDT3131,GSO,urban-suburban,605386.95,3997219.19,25.0,1
8179,UDT3132,GSO,urban-suburban,605604.74,3997399.3,25.0,1
8180,UDT3133,GSO,urban-suburban,605596.67,3997532.1,25.0,1
8181,UDT3134,GSO,urban-suburban,605578.75,3997337.53,50.0,1
8182,UDT3135,GSO,urban-suburban,605502.41,3997233.97,25.0,1
8183,UDT3136,GSO,urban-suburban,605087.66,3997367.27,25.0,1
8184,UDT3137,GSO,urban-suburban,605151.81,3997309.52,25.0,1
8185,UDT3138,GSO,urban-suburban,605281.62,3997194.26,50.0,1
8186,UDT3139,GSO,urban-suburban,605230.67,3997239.01,25.0,1
8187,UDT3140,GSO,urban-suburban,605479.52,3997334.93,50.0,1
8188,UDT3141,GSO,urban-suburban,605056.58,3997396.7,25.0,1
8189,UDT3142,GSO,urban-suburban,605116.17,3997341.6,25.0,1
8190,UDT3143,GSO,urban-suburban,605137.56,3997322.35,25.0,1
8191,UDT3144,GSO,urban-suburban,605476.08,3997567.85,150.0,3
8192,UDT3145,GSO,urban-suburban,605208.84,3997258.19,25.0,1
8193,UDT3146,GSO,urban-suburban,605212.49,3997530.92,25.0,1
8194,UDT3147,GSO,urban-suburban,605340.19,3997497.81,25.0,1
8195,UDT3148,GSO,urban-suburban,604926.41,3997489.99,25.0,1
8196,UDT3149,GSO,urban-suburban,605068.67,3997499.46,25.0,1
8197,UDT3150,GSO,urban-suburban,605167.61,3997518.4,25.0,1
8198,UDT3151,GSO,urban-suburban,605204.83,3997657.02,25.0,1
8199,UDT3152,GSO,urban-suburban,605128.18,3997670.22,25.0,1
8200,UDT3153,GSO,urban-suburban,605200.64,3997565.39,25.0,1
8201,UDT3154,GSO,urban-suburban,605246.98,3997838.31,50.0,1
8202,UDT3155,GSO,urban-suburban,605206.44,3997674.96,25.0,1
8203,UDT3156,GSO,urban-suburban,605259.63,3997900.83,25.0,1
8204,UDT3157,GSO,urban-suburban,604967.48,3997599.46,25.0,1
8205,UDT3158,GSO,urban-suburban,604966.36,3997540.97,25.0,1
8206,UDT3159,GSO,urban-suburban,605410.38,3997852.61,150.0,3
8207,UDT3160,GSO,urban-suburban,605322.33,3997848.81,150.0,3
8208,UDT3161,GSO,urban-suburban,604865.9,3997691.75,25.0,1
8209,UDT3162,GSO,urban-suburban,605134.7,3997747.29,50.0,1
8210,UDT3163,GSO,urban-suburban,604849.09,3997531.59,25.0,1
8211,UDT3164,GSO,urban-suburban,605118.26,3997552.64,25.0,1
8212,UDT3165,GSO,urban-suburban,605035.22,3997496.44,25.0,1
8213,UDT3166,GSO,urban-suburban,605311.17,3997693.53,25.0,1
8214,UDT3167,GSO,urban-suburban,605281.08,3997551.2,25.0,1
8215,UDT3168,GSO,urban-suburban,604967.67,3997609.2,25.0,1
8216,UDT3169,GSO,urban-suburban,602673.68,3994054.7,25.0,1
8217,UDT3170,GSO,urban-suburban,602693.11,3994056.57,25.0,1
8218,UDT3171,GSO,urban-suburban,602731.96,3994060.31,25.0,1
8219,UDT3172,GSO,urban-suburban,602744.99,3994166.25,50.0,1
8220,UDT3173,GSO,urban-suburban,602679.98,3993931.93,25.0,1
8221,UDT3174,GSO,urban-suburban,602789.15,3993923.97,25.0,1
8222,UDT3175,GSO,urban-suburban,602800.86,3994067.59,25.0,1
8223,UDT3176,GSO,urban-suburban,602679.98,3993931.93,25.0,1
8224,UDT3177,GSO,urban-suburban,602770.82,3994064.04,25.0,1
8225,UDT3178,GSO,urban-suburban,602811.46,3994069.26,25.0,1
8226,UDT3179,GSO,urban-suburban,602835.96,3994130.35,25.0,1
8227,UDT3180,GSO,urban-suburban,602646.92,3994167.68,25.0,1
8228,UDT3181,GSO,urban-suburban,602707.85,3994162.54,25.0,1
8229,UDT3182,GSO,urban-suburban,602925.78,3993911.96,25.0,1
8230,UDT3183,GSO,urban-suburban,602837.99,3994218.29,25.0,1
8231,UDT3184,GSO,urban-suburban,602751.61,3994519.01,25.0,1
