Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:IDM425-P1ILV427)            ,IDM425     ,P1ILV427   ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00615 ,0.00114 ,0.60060    ,0.01892 ,0.01468  ,0.04405  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM425-P1ILV452)            ,IDM425     ,P1ILV452   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00488 ,0.00091 ,0.47670    ,0.01502 ,0.01165  ,0.03496  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM424-P1ILV426)            ,IDM424     ,P1ILV426   ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00649 ,0.00120 ,0.63430    ,0.01998 ,0.01551  ,0.04652  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM424-IDM425)              ,IDM425     ,IDM424     ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00470 ,0.00087 ,0.45937    ,0.01447 ,0.01123  ,0.03369  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM422-IDM425)              ,IDM422     ,IDM425     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00235 ,0.00081 ,0.50343    ,0.00954 ,0.00614  ,0.01841  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM422-IDT175LV)            ,IDT175LV   ,IDM422     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00237 ,0.00082 ,0.50740    ,0.00961 ,0.00619  ,0.01856  ,301 ,1 ,A   ,A_LV   ,1_LV_100.333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM429-P1ILV455)            ,IDM429     ,P1ILV455   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00467 ,0.00087 ,0.45673    ,0.01439 ,0.01117  ,0.03350  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM430-P1ILV456)            ,IDM430     ,P1ILV456   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00417 ,0.00077 ,0.40742    ,0.01283 ,0.00996  ,0.02988  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM429-IDM430)              ,IDM429     ,IDM430     ,0.42  ,0.032 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01744 ,0.00324 ,1.70374    ,0.05367 ,0.04165  ,0.12496  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM429-IDT175LV)            ,IDT175LV   ,IDM429     ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00473 ,0.00088 ,0.46218    ,0.01456 ,0.01130  ,0.03390  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT176LV-P1ILV429)          ,IDT176LV   ,P1ILV429   ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00632 ,0.00117 ,0.61745    ,0.01945 ,0.01510  ,0.04529  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM432-P1ILV428)            ,IDM432     ,P1ILV428   ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00646 ,0.00120 ,0.63152    ,0.01989 ,0.01544  ,0.04632  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM431-P1ILV425)            ,IDM431     ,P1ILV425   ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00662 ,0.00123 ,0.64637    ,0.02036 ,0.01580  ,0.04741  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM431-P1ILV441)            ,IDM431     ,P1ILV441   ,0.42  ,0.006 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00328 ,0.00061 ,0.32021    ,0.01009 ,0.00783  ,0.02349  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM431-IDM432)              ,IDM432     ,IDM431     ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00492 ,0.00091 ,0.48106    ,0.01515 ,0.01176  ,0.03528  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM432-IDT176LV)            ,IDT176LV   ,IDM432     ,0.42  ,0.009 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00247 ,0.00085 ,0.52769    ,0.01000 ,0.00643  ,0.01930  ,301 ,1 ,C   ,C_LV   ,1_LV_100.333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM435-P1ILV2891)           ,IDM435     ,P1ILV2891  ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00542 ,0.00101 ,0.52943    ,0.01668 ,0.01294  ,0.03883  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM435-P1ILV3039)           ,IDM435     ,P1ILV3039  ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00610 ,0.00113 ,0.59600    ,0.01877 ,0.01457  ,0.04371  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM435-IDT176LV)            ,IDT176LV   ,IDM435     ,0.42  ,0.037 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02006 ,0.00372 ,1.95971    ,0.06173 ,0.04791  ,0.14374  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT177LV-P1ILV442)          ,IDT177LV   ,P1ILV442   ,0.42  ,0.004 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00219 ,0.00041 ,0.21444    ,0.00676 ,0.00524  ,0.01573  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM437-P1ILV430)            ,IDM437     ,P1ILV430   ,0.42  ,0.012 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00650 ,0.00121 ,0.63550    ,0.02002 ,0.01554  ,0.04661  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM437-P1ILV431)            ,IDM437     ,P1ILV431   ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00604 ,0.00112 ,0.59063    ,0.01861 ,0.01444  ,0.04332  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM437-IDT177LV)            ,IDT177LV   ,IDM437     ,0.42  ,0.011 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00455 ,0.00104 ,0.57859    ,0.01570 ,0.01132  ,0.03397  ,233 ,1 ,A   ,A_LV   ,1_LV_77.6667 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM439-P1ILV433)            ,IDM439     ,P1ILV433   ,0.42  ,0.011 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00578 ,0.00107 ,0.56430    ,0.01778 ,0.01380  ,0.04139  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM440-P1ILV434)            ,IDM440     ,P1ILV434   ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00536 ,0.00099 ,0.52347    ,0.01649 ,0.01280  ,0.03839  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM439-IDM440)              ,IDM439     ,IDM440     ,0.42  ,0.005 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00273 ,0.00051 ,0.26666    ,0.00840 ,0.00652  ,0.01956  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM439-IDT177LV)            ,IDT177LV   ,IDM439     ,0.42  ,0.005 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00273 ,0.00051 ,0.26666    ,0.00840 ,0.00652  ,0.01956  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT178LV-P1ILV437)          ,IDT178LV   ,P1ILV437   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00501 ,0.00093 ,0.48925    ,0.01541 ,0.01196  ,0.03588  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM443-P1ILV436)            ,IDM443     ,P1ILV436   ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00525 ,0.00097 ,0.51315    ,0.01617 ,0.01255  ,0.03764  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM442-P1ILV435)            ,IDM442     ,P1ILV435   ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00521 ,0.00097 ,0.50947    ,0.01605 ,0.01246  ,0.03737  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM442-IDM443)              ,IDM443     ,IDM442     ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00470 ,0.00087 ,0.45953    ,0.01448 ,0.01123  ,0.03370  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM448-P1ILV443)            ,IDM448     ,P1ILV443   ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00562 ,0.00104 ,0.54883    ,0.01729 ,0.01342  ,0.04025  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM443-IDM448)              ,IDM443     ,IDM448     ,0.42  ,0.022 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01215 ,0.00225 ,1.18687    ,0.03739 ,0.02902  ,0.08705  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM443-IDT178LV)            ,IDT178LV   ,IDM443     ,0.42  ,0.017 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00455 ,0.00157 ,0.97479    ,0.01846 ,0.01188  ,0.03565  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM445-P1ILV438)            ,IDM445     ,P1ILV438   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00470 ,0.00087 ,0.45935    ,0.01447 ,0.01123  ,0.03369  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM446-P1ILV439)            ,IDM446     ,P1ILV439   ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00460 ,0.00085 ,0.44951    ,0.01416 ,0.01099  ,0.03297  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM447-P1ILV440)            ,IDM447     ,P1ILV440   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00451 ,0.00084 ,0.44027    ,0.01387 ,0.01076  ,0.03229  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM449-P1ILV451)            ,IDM449     ,P1ILV451   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00454 ,0.00084 ,0.44321    ,0.01396 ,0.01084  ,0.03251  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM447-IDM449)              ,IDM447     ,IDM449     ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00419 ,0.00078 ,0.40972    ,0.01291 ,0.01002  ,0.03005  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM446-IDM447)              ,IDM446     ,IDM447     ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00419 ,0.00078 ,0.40965    ,0.01290 ,0.01002  ,0.03005  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM445-IDM446)              ,IDM445     ,IDM446     ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00210 ,0.00072 ,0.44980    ,0.00852 ,0.00548  ,0.01645  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM445-IDT178LV)            ,IDT178LV   ,IDM445     ,0.42  ,0.008 ,1P_UG_AL_4/0_Sweetbriar_0_416_0        ,0.00228 ,0.00078 ,0.48739    ,0.00923 ,0.00594  ,0.01782  ,301 ,1 ,B   ,B_LV   ,1_LV_100.333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT179LV-P1ILV447)          ,IDT179LV   ,P1ILV447   ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00458 ,0.00085 ,0.44755    ,0.01410 ,0.01094  ,0.03283  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM455-P1ILV461)            ,IDM455     ,P1ILV461   ,0.42  ,0.031 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01658 ,0.00308 ,1.62032    ,0.05104 ,0.03961  ,0.11884  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM456-P1ILV464)            ,IDM456     ,P1ILV464   ,0.42  ,0.032 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01714 ,0.00318 ,1.67476    ,0.05276 ,0.04095  ,0.12284  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM455-IDM456)              ,IDM455     ,IDM456     ,0.42  ,0.016 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00882 ,0.00164 ,0.86192    ,0.02715 ,0.02107  ,0.06322  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM455-IDT181LV)            ,IDT181LV   ,IDM455     ,0.42  ,0.008 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00441 ,0.00082 ,0.43074    ,0.01357 ,0.01053  ,0.03159  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM458-P1ILV480)            ,IDM458     ,P1ILV480   ,0.42  ,0.025 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01351 ,0.00251 ,1.32008    ,0.04158 ,0.03227  ,0.09682  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM457-P1ILV477)            ,IDM457     ,P1ILV477   ,0.42  ,0.022 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01177 ,0.00218 ,1.14973    ,0.03622 ,0.02811  ,0.08433  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM457-IDM458)              ,IDM458     ,IDM457     ,0.42  ,0.015 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00794 ,0.00147 ,0.77628    ,0.02445 ,0.01898  ,0.05694  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM458-IDT181LV)            ,IDT181LV   ,IDM458     ,0.42  ,0.005 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00223 ,0.00051 ,0.28397    ,0.00771 ,0.00556  ,0.01667  ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDT185LV-P1ILV484)          ,IDT185LV   ,P1ILV484   ,0.42  ,0.022 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01164 ,0.00216 ,1.13771    ,0.03584 ,0.02782  ,0.08345  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM476-P1ILV483)            ,IDM476     ,P1ILV483   ,0.42  ,0.018 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00965 ,0.00179 ,0.94297    ,0.02971 ,0.02305  ,0.06916  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDM476-IDT185LV)            ,IDT185LV   ,IDM476     ,0.42  ,0.009 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00500 ,0.00093 ,0.48845    ,0.01539 ,0.01194  ,0.03583  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1592 ,
L(R:IDT196LV-P1ILV528)          ,IDT196LV   ,P1ILV528   ,0.42  ,0.030 ,1P_OH_CU_4_Ionic_0_416_0               ,0.02503 ,0.00305 ,1.63996    ,0.06096 ,0.03773  ,0.11318  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1682 ,
L(R:IDT199LV-P1ILV531)          ,IDT199LV   ,P1ILV531   ,0.42  ,0.105 ,1P_OH_CU_4_Ionic_0_416_0               ,0.08768 ,0.01067 ,5.74371    ,0.21351 ,0.13213  ,0.39640  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
L(R:IDM522-P1ILV2677)           ,IDM522     ,P1ILV2677  ,0.42  ,0.055 ,1P_OH_CU_4_Ionic_0_416_0               ,0.04593 ,0.00559 ,3.00877    ,0.11184 ,0.06922  ,0.20765  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
L(R:IDM522-IDT199LV)            ,IDT199LV   ,IDM522     ,0.42  ,0.015 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01261 ,0.00153 ,0.82600    ,0.03070 ,0.01900  ,0.05701  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT1687 ,
L(R:IDT200LV-P1ILV532)          ,IDT200LV   ,P1ILV532   ,0.42  ,0.020 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01091 ,0.00202 ,1.06563    ,0.03357 ,0.02605  ,0.07816  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT200LV-P1ILV2835)         ,IDT200LV   ,P1ILV2835  ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01046 ,0.00194 ,1.02221    ,0.03220 ,0.02499  ,0.07497  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT200LV-P1ILV2892)         ,IDT200LV   ,P1ILV2892  ,0.42  ,0.020 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01080 ,0.00200 ,1.05564    ,0.03325 ,0.02581  ,0.07743  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT200LV-P1ILV2936)         ,IDT200LV   ,P1ILV2936  ,0.42  ,0.016 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00876 ,0.00162 ,0.85556    ,0.02695 ,0.02092  ,0.06275  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT200LV-P1ILV2942)         ,IDT200LV   ,P1ILV2942  ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01005 ,0.00187 ,0.98207    ,0.03094 ,0.02401  ,0.07203  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM525-P1ILV2831)           ,IDM525     ,P1ILV2831  ,0.42  ,0.014 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00767 ,0.00142 ,0.74924    ,0.02360 ,0.01832  ,0.05495  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM524-P1ILV2829)           ,IDM524     ,P1ILV2829  ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00693 ,0.00129 ,0.67759    ,0.02135 ,0.01657  ,0.04970  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM524-IDM525)              ,IDM525     ,IDM524     ,0.42  ,0.007 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00374 ,0.00069 ,0.36542    ,0.01151 ,0.00893  ,0.02680  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDM525-IDT200LV)            ,IDT200LV   ,IDM525     ,0.42  ,0.011 ,1P_UG_AL_2/0_Converse_0_416_0          ,0.00460 ,0.00105 ,0.58451    ,0.01586 ,0.01144  ,0.03431  ,233 ,1 ,B   ,B_LV   ,1_LV_77.6667 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT201LV-P1ILV533)          ,IDT201LV   ,P1ILV533   ,0.42  ,0.018 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01534 ,0.00187 ,1.00490    ,0.03735 ,0.02312  ,0.06935  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT202LV-P1ILV534)          ,IDT202LV   ,P1ILV534   ,0.42  ,0.001 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT226  ,
L(R:IDT203LV-P1ILV2503)         ,IDT203LV   ,P1ILV2503  ,0.42  ,0.144 ,1P_OH_CU_4_Ionic_0_416_0               ,0.11989 ,0.01459 ,7.85372    ,0.29194 ,0.18067  ,0.54202  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT226  ,
L(R:IDM532-P1ILV535)            ,IDM532     ,P1ILV535   ,0.42  ,0.025 ,1P_OH_CU_4_Ionic_0_416_0               ,0.02060 ,0.00251 ,1.34929    ,0.05016 ,0.03104  ,0.09312  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT226  ,
L(R:IDM532-IDT203LV)            ,IDT203LV   ,IDM532     ,0.42  ,0.020 ,1P_OH_CU_4_Ionic_0_416_0               ,0.01647 ,0.00200 ,1.07880    ,0.04010 ,0.02482  ,0.07445  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,IHS3_1247 ,IHS3_1247 -> IDT226  ,
L(R:IDT206LV-P1ILV539)          ,IDT206LV   ,P1ILV539   ,0.42  ,0.001 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00054 ,0.00010 ,0.05281    ,0.00166 ,0.00129  ,0.00387  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT208LV-P1ILV541)          ,IDT208LV   ,P1ILV541   ,0.42  ,0.001 ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448    ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,IHS4_1247 ,IHS4_1247 -> IDT275  ,
L(R:IDT214LV-P1ILV2376)         ,IDT214LV   ,P1ILV2376  ,0.42  ,0.019 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01013 ,0.00188 ,0.98963    ,0.03118 ,0.02420  ,0.07259  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM548-P1ILV547)            ,IDM548     ,P1ILV547   ,0.42  ,0.013 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00707 ,0.00131 ,0.69077    ,0.02176 ,0.01689  ,0.05067  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM548-P1ILV1808)           ,IDM548     ,P1ILV1808  ,0.42  ,0.030 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01624 ,0.00301 ,1.58715    ,0.05000 ,0.03880  ,0.11641  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM548-IDT214LV)            ,IDT214LV   ,IDM548     ,0.42  ,0.010 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00530 ,0.00098 ,0.51829    ,0.01633 ,0.01267  ,0.03801  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
L(R:IDM549-P1ILV552)            ,IDM549     ,P1ILV552   ,0.42  ,0.028 ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01515 ,0.00281 ,1.48007    ,0.04662 ,0.03619  ,0.10856  ,205 ,1 ,A   ,A_LV   ,1_LV_68.3333 ,IHS3_1247 ,IHS3_1247 -> IDT960  ,
