Code,Phases,NVolt_kV,DemP_kW,DemQ_kVAr,Subest,Feeder,Pinst_kW,Qinst_kVAr,Yearly_kWh,NumCust,,,,,,
P1ILV722   ,1,0.42,2.74,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.84,1.39,18783.34,1,,,,,,
P1ILV723   ,1,0.42,2.96,0.6,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.39,1.5,20299.76,1,,,,,,
P1ILV724   ,1,0.42,3.15,0.64,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.88,1.6,21630.64,1,,,,,,
P1ILV725   ,1,0.42,2.86,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.15,1.45,19631.43,1,,,,,,
P1ILV726   ,1,0.42,4.81,0.98,IHS4_1247 ,IHS4_1247 -> IDT1592 ,12.03,2.44,35695.13,1,,,,,,
P1ILV727   ,1,0.42,3.92,0.8,IHS4_1247 ,IHS4_1247 -> IDT1592 ,9.8,1.99,29071.93,1,,,,,,
P1ILV728   ,1,0.42,3.37,0.68,IHS4_1247 ,IHS4_1247 -> IDT1592 ,8.42,1.71,23123.57,1,,,,,,
P1ILV729   ,1,0.42,2.92,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.31,1.48,20060.14,1,,,,,,
P1ILV729   ,1,0.42,3.02,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.55,1.53,20720.95,1,,,,,,
P1ILV731   ,1,0.42,2.91,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.29,1.48,20001.76,1,,,,,,
P1ILV731   ,1,0.42,3.13,0.64,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.83,1.59,21485.57,1,,,,,,
P1ILV733   ,1,0.42,3.07,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.67,1.56,21066.38,1,,,,,,
P1ILV734   ,1,0.42,2.64,0.54,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.6,1.34,18244.81,1,,,,,,
P1ILV735   ,1,0.42,2.93,0.6,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.33,1.49,20128.18,1,,,,,,
P1ILV736   ,1,0.42,2.98,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.46,1.51,20472.95,1,,,,,,
P1ILV736   ,1,0.42,2.86,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.14,1.45,19600.88,1,,,,,,
P1ILV738   ,1,0.42,2.95,0.6,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.37,1.5,20241.72,1,,,,,,
P1ILV739   ,1,0.42,2.88,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.2,1.46,19763.43,1,,,,,,
P1ILV740   ,1,0.42,2.87,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.17,1.46,19692.92,1,,,,,,
P1ILV740   ,1,0.42,2.81,0.57,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.03,1.43,19297.2,1,,,,,,
P1ILV742   ,1,0.42,2.3,0.47,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.74,1.17,16296.93,1,,,,,,
P1ILV743   ,1,0.42,2.72,0.55,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.8,1.38,18701.28,1,,,,,,
P1ILV743   ,1,0.42,2.86,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.14,1.45,19603.61,1,,,,,,
P1ILV745   ,1,0.42,2.73,0.55,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.82,1.38,18734.48,1,,,,,,
P1ILV746   ,1,0.42,3.11,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.78,1.58,21348.81,1,,,,,,
P1ILV747   ,1,0.42,3.02,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.54,1.53,20704.31,1,,,,,,
P1ILV748   ,1,0.42,2.92,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.3,1.48,20042.26,1,,,,,,
P1ILV749   ,1,0.42,2.88,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.2,1.46,19754.09,1,,,,,,
P1ILV749   ,1,0.42,2.92,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.31,1.48,20058.29,1,,,,,,
P1ILV751   ,1,0.42,3.06,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.66,1.56,21033.78,1,,,,,,
P1ILV752   ,1,0.42,3.15,0.64,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.89,1.6,21648.7,1,,,,,,
P1ILV753   ,1,0.42,3.16,0.64,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.89,1.6,21658.84,1,,,,,,
P1ILV754   ,1,0.42,3.06,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.65,1.55,20996.84,1,,,,,,
P1ILV754   ,1,0.42,3.11,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.79,1.58,21375.37,1,,,,,,
P1ILV756   ,1,0.42,3.22,0.65,IHS4_1247 ,IHS4_1247 -> IDT1592 ,8.04,1.63,22066.46,1,,,,,,
P1ILV757   ,1,0.42,3.12,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.79,1.58,21386.32,1,,,,,,
P1ILV757   ,1,0.42,3.03,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.57,1.54,20789.29,1,,,,,,
P1ILV759   ,1,0.42,3.03,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.57,1.54,20769.2,1,,,,,,
P1ILV759   ,1,0.42,3.16,0.64,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.89,1.6,21660.86,1,,,,,,
P1ILV761   ,1,0.42,3.24,0.66,IHS4_1247 ,IHS4_1247 -> IDT1592 ,8.1,1.64,22226.66,1,,,,,,
P1ILV762   ,1,0.42,3.22,0.65,IHS4_1247 ,IHS4_1247 -> IDT1592 ,8.05,1.64,22108.46,1,,,,,,
P1ILV763   ,1,0.42,3.11,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.77,1.58,21340.65,1,,,,,,
P1ILV764   ,1,0.42,3.06,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.66,1.56,21031.21,1,,,,,,
P1ILV765   ,1,0.42,3.09,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.73,1.57,21234.77,1,,,,,,
P1ILV765   ,1,0.42,3.01,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.54,1.53,20688.53,1,,,,,,
P1ILV767   ,1,0.42,3.17,0.64,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.92,1.61,21734.57,1,,,,,,
P1ILV768   ,1,0.42,3.11,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.78,1.58,21347.7,1,,,,,,
P1ILV769   ,1,0.42,2.89,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.23,1.47,19856.76,1,,,,,,
P1ILV770   ,1,0.42,2.96,0.6,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.41,1.5,20330.23,1,,,,,,
P1ILV771   ,1,0.42,3.05,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.63,1.55,20944.09,1,,,,,,
P1ILV772   ,1,0.42,3.03,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.57,1.54,20772,1,,,,,,
P1ILV773   ,1,0.42,3.36,0.68,IHS4_1247 ,IHS4_1247 -> IDT1592 ,8.39,1.7,23040.71,1,,,,,,
P1ILV774   ,1,0.42,2.79,0.57,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.98,1.42,19157.46,1,,,,,,
P1ILV774   ,1,0.42,2.9,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.24,1.47,19884.2,1,,,,,,
P1ILV776   ,1,0.42,2.7,0.55,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.76,1.37,18593.29,1,,,,,,
P1ILV777   ,1,0.42,2.73,0.55,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.81,1.38,18726.06,1,,,,,,
P1ILV778   ,1,0.42,2.87,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.17,1.46,19675.6,1,,,,,,
P1ILV779   ,1,0.42,2.48,0.5,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.2,1.26,17342.07,1,,,,,,
P1ILV779   ,1,0.42,2.89,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.24,1.47,19865.79,1,,,,,,
P1ILV781   ,1,0.42,3.11,0.63,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.77,1.58,21331.41,1,,,,,,
P1ILV782   ,1,0.42,3.02,0.61,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.56,1.53,20751.77,1,,,,,,
P1ILV783   ,1,0.42,3.06,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.66,1.56,21027.61,1,,,,,,
P1ILV784   ,1,0.42,2.91,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.28,1.48,19991.42,1,,,,,,
P1ILV785   ,1,0.42,2.94,0.6,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.34,1.49,20155.25,1,,,,,,
P1ILV785   ,1,0.42,3.06,0.62,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.65,1.55,20996.07,1,,,,,,
P1ILV787   ,1,0.42,2.4,0.49,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.01,1.22,16905.77,1,,,,,,
P1ILV787   ,1,0.42,2.88,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.19,1.46,19742.56,1,,,,,,
P1ILV789   ,1,0.42,2.82,0.57,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.04,1.43,19330.42,1,,,,,,
P1ILV789   ,1,0.42,2.7,0.55,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.75,1.37,18580.88,1,,,,,,
P1ILV791   ,1,0.42,2.63,0.53,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.58,1.34,18189.54,1,,,,,,
P1ILV792   ,1,0.42,2.97,0.6,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.44,1.51,20412.31,1,,,,,,
P1ILV793   ,1,0.42,2.86,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.16,1.45,19645.51,1,,,,,,
P1ILV794   ,1,0.42,2.89,0.59,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.24,1.47,19862.32,1,,,,,,
P1ILV795   ,1,0.42,2.59,0.53,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.47,1.31,17954.46,1,,,,,,
P1ILV796   ,1,0.42,2.77,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.93,1.41,19036.05,1,,,,,,
P1ILV797   ,1,0.42,2.18,0.44,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.45,1.11,15646.19,1,,,,,,
P1ILV797   ,1,0.42,2.01,0.41,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.03,1.02,14696.8,1,,,,,,
P1ILV799   ,1,0.42,2.22,0.45,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.56,1.13,15889.65,1,,,,,,
P1ILV800   ,1,0.42,2.84,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.09,1.44,19471.81,1,,,,,,
P1ILV800   ,1,0.42,2.54,0.52,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.35,1.29,17682.09,1,,,,,,
P1ILV802   ,1,0.42,2.76,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.89,1.4,18908.95,1,,,,,,
P1ILV803   ,1,0.42,2.24,0.46,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.6,1.14,15987.43,1,,,,,,
P1ILV804   ,1,0.42,2.84,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.11,1.44,19516.64,1,,,,,,
P1ILV805   ,1,0.42,2.15,0.44,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.38,1.09,15485.91,1,,,,,,
P1ILV806   ,1,0.42,2.05,0.42,IHS4_1247 ,IHS4_1247 -> IDT1592 ,5.12,1.04,14879.43,1,,,,,,
P1ILV806   ,1,0.42,2.79,0.57,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.97,1.41,19128.3,1,,,,,,
P1ILV808   ,1,0.42,2.49,0.51,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.23,1.26,17398.14,1,,,,,,
P1ILV809   ,1,0.42,2.81,0.57,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.03,1.43,19309.67,1,,,,,,
P1ILV810   ,1,0.42,2.76,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.89,1.4,18915.44,1,,,,,,
P1ILV811   ,1,0.42,2.77,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.91,1.4,18978.84,1,,,,,,
P1ILV812   ,1,0.42,2.86,0.58,IHS4_1247 ,IHS4_1247 -> IDT1592 ,7.14,1.45,19609.22,1,,,,,,
P1ILV812   ,1,0.42,2.48,0.5,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.2,1.26,17342.6,1,,,,,,
P1ILV814   ,1,0.42,2.78,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.95,1.41,19084.13,1,,,,,,
P1ILV814   ,1,0.42,2.75,0.56,IHS4_1247 ,IHS4_1247 -> IDT1592 ,6.88,1.4,18884.19,1,,,,,,
P1ILV816   ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,23191.75,1,,,,,,
P1ILV817   ,1,0.42,11.46,3.77,IHS3_1247 ,IHS3_1247 -> IDT960  ,28.64,9.41,78477.2,1,,,,,,
P1ILV818   ,1,0.42,2.23,0.45,IHS3_1247 ,IHS3_1247 -> IDT960  ,5.58,1.13,15922.53,1,,,,,,
P1ILV819   ,1,0.42,2.93,0.6,IHS3_1247 ,IHS3_1247 -> IDT960  ,7.33,1.49,20126.74,1,,,,,,
P1ILV820   ,1,0.42,1.38,0.28,IHS3_1247 ,IHS3_1247 -> IDT960  ,3.45,0.7,2170.62,1,,,,,,
P1ILV821   ,3,0.42,46.28,9.4,IHS3_1247 ,IHS3_1247 -> IDT893  ,115.7,23.49,343226.9,1,,,,,,
P1ILV822   ,1,0.42,3.94,0.8,IHS3_1247 ,IHS3_1247 -> IDT893  ,9.85,2,27054.09,2,,,,,,
P1ILV823   ,1,0.42,1.68,0.34,IHS3_1247 ,IHS3_1247 -> IDT893  ,4.19,0.85,12426.31,1,,,,,,
P1ILV824   ,1,0.42,3.71,0.75,IHS3_1247 ,IHS3_1247 -> IDT960  ,9.29,1.89,25495.41,1,,,,,,
P1ILV825   ,1,0.42,3.93,0.8,IHS3_1247 ,IHS3_1247 -> IDT960  ,9.81,1.99,26939.83,2,,,,,,
P1ILV826   ,1,0.42,4.86,0.99,IHS3_1247 ,IHS3_1247 -> IDT960  ,12.15,2.47,33343.9,2,,,,,,
P1ILV827   ,1,0.42,3.6,0.73,IHS3_1247 ,IHS3_1247 -> IDT893  ,8.99,1.83,24688.78,1,,,,,,
P1ILV828   ,1,0.42,4.81,0.98,IHS3_1247 ,IHS3_1247 -> IDT893  ,12.03,2.44,33021.06,2,,,,,,
P1ILV829   ,1,0.42,6.81,1.38,IHS3_1247 ,IHS3_1247 -> IDT893  ,17.01,3.45,46705.54,4,,,,,,
P1ILV830   ,3,0.42,156.13,51.32,IHS3_1247 ,IHS3_1247 -> IDT893  ,390.33,128.3,1069392,1,,,,,,
P1ILV831   ,3,0.42,110.02,36.16,IHS3_1247 ,IHS3_1247 -> IDT893  ,275.06,90.41,753579.7,1,,,,,,
P1ILV832   ,3,0.42,167.92,55.19,IHS3_1247 ,IHS3_1247 -> IDT893  ,419.79,137.98,1150103,1,,,,,,
P1ILV833   ,3,0.42,131.15,43.11,IHS3_1247 ,IHS3_1247 -> IDT893  ,327.87,107.77,898277.7,1,,,,,,
P1ILV834   ,3,0.42,231.15,75.98,IHS3_1247 ,IHS3_1247 -> IDT893  ,577.88,189.94,1583211,1,,,,,,
P1ILV835   ,3,0.42,35.27,11.59,IHS2_1247 ,IHS2_1247 -> IDT898  ,88.16,28.98,241539.1,1,,,,,,
P1ILV836   ,3,0.42,29.88,9.82,IHS1_1247 ,IHS1_1247 -> IDT1289 ,74.7,24.55,204649.2,1,,,,,,
P1ILV837   ,3,0.42,132.73,43.63,IHS1_1247 ,IHS1_1247 -> IDT1289 ,331.83,109.07,909121.4,1,,,,,,
P1ILV838   ,1,0.42,12.65,4.16,IHS1_1247 ,IHS1_1247 -> IDT1289 ,31.63,10.4,86650.27,1,,,,,,
P1ILV839   ,1,0.42,11.84,3.89,IHS1_1247 ,IHS1_1247 -> IDT1289 ,29.6,9.73,81108.02,1,,,,,,
P1ILV840   ,3,0.42,33.06,10.87,IHS2_1247 ,IHS2_1247 -> IDT898  ,82.64,27.16,226409.4,1,,,,,,
P1ILV841   ,3,0.42,36.05,11.85,IHS2_1247 ,IHS2_1247 -> IDT898  ,90.12,29.62,246891.9,1,,,,,,
P1ILV842   ,1,0.42,11.04,3.63,IHS2_1247 ,IHS2_1247 -> IDT898  ,27.61,9.07,75642.86,1,,,,,,
P1ILV843   ,3,0.42,42.94,14.11,IHS2_1247 ,IHS2_1247 -> IDT898  ,107.35,35.29,294117.6,1,,,,,,
P1ILV844   ,3,0.42,44.06,14.48,IHS2_1247 ,IHS2_1247 -> IDT898  ,110.15,36.2,301775,1,,,,,,
P1ILV845   ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,19968.71,1,,,,,,
P1ILV846   ,1,0.42,10.03,3.3,IHS3_1247 ,IHS3_1247 -> IDT893  ,25.07,8.24,68674.84,1,,,,,,
P1ILV847   ,1,0.42,10.85,3.57,IHS3_1247 ,IHS3_1247 -> IDT893  ,27.12,8.91,74300,1,,,,,,
P1ILV848   ,3,0.42,27.21,8.94,IHS3_1247 ,IHS3_1247 -> IDT960  ,68.03,22.36,186391.5,1,,,,,,
P1ILV849   ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,11750.44,1,,,,,,
P1ILV850   ,1,0.42,4.14,1.36,IHS3_1247 ,IHS3_1247 -> IDT960  ,10.35,3.4,2059.48,1,,,,,,
P1ILV851   ,3,0.42,47.1,15.48,IHS2_1247 ,IHS2_1247 -> IDT898  ,117.74,38.7,322571.3,1,,,,,,
P1ILV852   ,1,0.42,9.64,3.17,IHS1_1247 ,IHS1_1247 -> IDT1289 ,24.09,7.92,65994.34,1,,,,,,
P1ILV853   ,3,0.42,29.26,9.62,IHS2_1247 ,IHS2_1247 -> IDT898  ,73.16,24.05,200438.7,1,,,,,,
P1ILV854   ,1,0.42,18.21,5.98,IHS2_1247 ,IHS2_1247 -> IDT898  ,45.51,14.96,124692.3,1,,,,,,
P1ILV855   ,1,0.42,16.33,5.37,IHS2_1247 ,IHS2_1247 -> IDT898  ,40.82,13.42,111824.2,1,,,,,,
P1ILV856   ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,10894.83,1,,,,,,
P1ILV857   ,3,0.42,19.86,6.53,IHS1_1247 ,IHS1_1247 -> IDT1289 ,49.65,16.32,136030.8,1,,,,,,
P1ILV858   ,1,0.42,11.42,3.75,IHS2_1247 ,IHS2_1247 -> IDT898  ,28.56,9.39,78236.59,1,,,,,,
P1ILV859   ,1,0.42,4.44,1.46,IHS1_1247 ,IHS1_1247 -> IDT1289 ,11.1,3.65,30399.24,1,,,,,,
P1ILV860   ,1,0.42,11.94,3.92,IHS2_1247 ,IHS2_1247 -> IDT898  ,29.85,9.81,81774.91,1,,,,,,
P1ILV861   ,1,0.42,5.58,1.83,IHS1_1247 ,IHS1_1247 -> IDT1289 ,13.95,4.59,38228.42,1,,,,,,
P1ILV862   ,1,0.42,10.56,3.47,IHS2_1247 ,IHS2_1247 -> IDT898  ,26.4,8.68,72323.59,1,,,,,,
P1ILV863   ,1,0.42,14.66,4.82,IHS2_1247 ,IHS2_1247 -> IDT898  ,36.65,12.04,100396.8,1,,,,,,
P1ILV864   ,1,0.42,10.27,3.38,IHS2_1247 ,IHS2_1247 -> IDT898  ,25.69,8.44,70371.5,1,,,,,,
P1ILV865   ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,23168.06,1,,,,,,
P1ILV866   ,1,0.42,11.98,3.94,IHS2_1247 ,IHS2_1247 -> IDT898  ,29.95,9.84,82055.16,1,,,,,,
P1ILV867   ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,16772.09,1,,,,,,
P1ILV868   ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,17788.98,1,,,,,,
P1ILV869   ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,10476.09,1,,,,,,
P1ILV870   ,1,0.42,8.25,2.71,IHS1_1247 ,IHS1_1247 -> IDT1289 ,20.63,6.78,56526.29,1,,,,,,
P1ILV871   ,1,0.42,5.35,1.76,IHS1_1247 ,IHS1_1247 -> IDT1289 ,13.36,4.39,36611.66,1,,,,,,
P1ILV872   ,1,0.42,11.15,3.67,IHS2_1247 ,IHS2_1247 -> IDT898  ,27.88,9.16,76392.53,1,,,,,,
P1ILV873   ,1,0.42,10.7,3.52,IHS2_1247 ,IHS2_1247 -> IDT898  ,26.74,8.79,73271.2,1,,,,,,
P1ILV874   ,1,0.42,7,2.3,IHS1_1247 ,IHS1_1247 -> IDT1289 ,17.49,5.75,47928.16,1,,,,,,
P1ILV875   ,1,0.42,7.61,2.5,IHS1_1247 ,IHS1_1247 -> IDT1289 ,19.03,6.25,52137.27,1,,,,,,
P1ILV876   ,1,0.42,9.9,3.25,IHS2_1247 ,IHS2_1247 -> IDT898  ,24.75,8.14,67813.42,1,,,,,,
P1ILV877   ,1,0.42,6.74,2.21,IHS2_1247 ,IHS2_1247 -> IDT898  ,16.84,5.54,46145.22,1,,,,,,
P1ILV878   ,3,0.42,28.98,9.53,IHS2_1247 ,IHS2_1247 -> IDT898  ,72.46,23.82,198519.3,1,,,,,,
P1ILV879   ,1,0.42,14.35,4.72,IHS1_1247 ,IHS1_1247 -> IDT1289 ,35.86,11.79,98256.32,1,,,,,,
P1ILV880   ,3,0.42,45.65,9.27,IHS1_1247 ,IHS1_1247 -> IDT1289 ,114.13,23.17,338547,1,,,,,,
P1ILV881   ,3,0.42,19.89,6.54,IHS1_1247 ,IHS1_1247 -> IDT1289 ,49.72,16.34,136225,1,,,,,,
P1ILV882   ,3,0.42,45.91,9.32,IHS1_1247 ,IHS1_1247 -> IDT1289 ,114.78,23.31,340491.4,1,,,,,,
P1ILV883   ,1,0.42,5.95,1.96,IHS1_1247 ,IHS1_1247 -> IDT1289 ,14.88,4.89,40774.12,1,,,,,,
P1ILV884   ,3,0.42,19.15,6.3,IHS2_1247 ,IHS2_1247 -> IDT898  ,47.89,15.74,314613.7,1,,,,,,
P1ILV885   ,3,0.42,40.18,13.21,IHS2_1247 ,IHS2_1247 -> IDT898  ,100.45,33.02,659982,1,,,,,,
P1ILV886   ,3,0.42,28.72,9.44,IHS2_1247 ,IHS2_1247 -> IDT898  ,71.81,23.6,471770.1,1,,,,,,
P1ILV887   ,3,0.42,22.83,7.5,IHS2_1247 ,IHS2_1247 -> IDT898  ,57.08,18.76,374988.6,1,,,,,,
P1ILV888   ,3,0.42,62.22,20.45,IHS2_1247 ,IHS2_1247 -> IDT898  ,155.55,51.13,1021965,1,,,,,,
P1ILV889   ,3,0.42,23.67,7.78,IHS2_1247 ,IHS2_1247 -> IDT898  ,59.18,19.45,388838.7,1,,,,,,
P1ILV890   ,3,0.42,60.97,20.04,IHS2_1247 ,IHS2_1247 -> IDT898  ,152.41,50.1,1001365,1,,,,,,
P1ILV891   ,3,0.42,22.91,7.53,IHS1_1247 ,IHS1_1247 -> IDT1289 ,57.27,18.82,156909.4,1,,,,,,
P1ILV892   ,1,0.42,4.14,1.36,IHS2_1247 ,IHS2_1247 -> IDT898  ,10.35,3.4,62351.11,1,,,,,,
P1ILV893   ,3,0.42,23.61,7.76,IHS2_1247 ,IHS2_1247 -> IDT898  ,59.01,19.4,387717.1,1,,,,,,
P1ILV894   ,3,0.42,19.39,6.37,IHS2_1247 ,IHS2_1247 -> IDT898  ,48.48,15.93,318491.8,1,,,,,,
P1ILV895   ,1,0.42,12.9,4.24,IHS2_1247 ,IHS2_1247 -> IDT898  ,32.26,10.6,211950.6,1,,,,,,
P1ILV896   ,1,0.42,9.73,1.98,IHS1_1247 ,IHS1_1247 -> IDT1289 ,24.33,4.94,77207.66,1,,,,,,
P1ILV897   ,3,0.42,37.86,12.44,IHS2_1247 ,IHS2_1247 -> IDT898  ,94.65,31.11,621860.9,1,,,,,,
P1ILV898   ,3,0.42,45.61,14.99,IHS2_1247 ,IHS2_1247 -> IDT898  ,114.03,37.48,749144.4,1,,,,,,
P1ILV899   ,3,0.42,65.05,21.38,IHS2_1247 ,IHS2_1247 -> IDT898  ,162.63,53.45,1068480,1,,,,,,
P1ILV900   ,3,0.42,20.08,4.08,IHS1_1247 ,IHS1_1247 -> IDT1289 ,50.2,10.19,140550.6,1,,,,,,
P1ILV901   ,3,0.42,46.6,15.32,IHS2_1247 ,IHS2_1247 -> IDT898  ,116.51,38.29,765444.9,1,,,,,,
P1ILV902   ,3,0.42,101.96,20.7,IHS2_1247 ,IHS2_1247 -> IDT785  ,254.91,51.76,641753.3,1,,,,,,
P1ILV903   ,1,0.42,14.41,4.74,IHS2_1247 ,IHS2_1247 -> IDT898  ,36.03,11.84,98712.19,1,,,,,,
P1ILV904   ,1,0.42,10.47,3.44,IHS2_1247 ,IHS2_1247 -> IDT898  ,26.18,8.61,71730.91,1,,,,,,
P1ILV905   ,3,0.42,49.36,10.02,IHS1_1247 ,IHS1_1247 -> IDT1289 ,123.4,25.06,319780.8,1,,,,,,
P1ILV906   ,3,0.42,45.86,9.31,IHS1_1247 ,IHS1_1247 -> IDT1289 ,114.66,23.28,340114.7,1,,,,,,
P1ILV907   ,1,0.42,4.14,1.36,IHS1_1247 ,IHS1_1247 -> IDT1289 ,10.35,3.4,18015.69,1,,,,,,
P1ILV908   ,3,0.42,19.9,6.54,IHS1_1247 ,IHS1_1247 -> IDT1289 ,49.75,16.35,136313,1,,,,,,
P1ILV909   ,1,0.42,8.41,2.77,IHS1_1247 ,IHS1_1247 -> IDT1289 ,21.03,6.91,57618.37,1,,,,,,
P1ILV910   ,3,0.42,38.51,7.82,IHS1_1247 ,IHS1_1247 -> IDT1289 ,96.28,19.55,439507.4,1,,,,,,
P1ILV911   ,3,0.42,125.4,25.46,IHS1_1247 ,IHS1_1247 -> IDT1289 ,313.49,63.66,816180,1,,,,,,
P1ILV912   ,1,0.42,1.92,0.39,IHS3_1247 ,IHS3_1247 -> IDT1334 ,4.8,0.97,14159.81,1,,,,,,
P1ILV913   ,3,0.42,72.38,23.79,IHS0_1247 ,IHS0_1247 -> IDT740  ,180.95,59.47,1188820,1,,,,,,
P1ILV914   ,3,0.42,58.17,19.12,IHS0_1247 ,IHS0_1247 -> IDT740  ,145.43,47.8,398425.5,1,,,,,,
P1ILV915   ,3,0.42,213.36,43.32,IHS1_1247 ,IHS1_1247 -> IDT1478 ,533.39,108.31,1821621,1,,,,,,
