Code,NodeA,NodeB,NomV,Len,Equip,R,X,C,R0,X0,C0,Imax,Status,Phases,PhasesV,PhasesVI,Subest,Feeder,
L(R:P1RLV733-RDT391LV)       ,RDT391LV  ,P1RLV733  ,0.42  ,0.059  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03191 ,0.00592 ,3.11832   ,0.09823 ,0.07624  ,0.22872  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV734-RDT392LV)       ,RDT392LV  ,P1RLV734  ,0.42  ,0.033  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01773 ,0.00329 ,1.73216   ,0.05457 ,0.04235  ,0.12705  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV735-RDT393LV)       ,RDT393LV  ,P1RLV735  ,0.42  ,0.024  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01308 ,0.00243 ,1.27824   ,0.04027 ,0.03125  ,0.09375  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV736-RDT394LV)       ,RDT394LV  ,P1RLV736  ,0.42  ,0.039  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02118 ,0.00393 ,2.06987   ,0.06520 ,0.05061  ,0.15182  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV737-RDM743)         ,RDM743    ,P1RLV737  ,0.42  ,0.034  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01830 ,0.00340 ,1.78834   ,0.05634 ,0.04372  ,0.13117  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM743-RDT395LV)         ,RDT395LV  ,RDM743    ,0.42  ,0.038  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02053 ,0.00381 ,2.00579   ,0.06319 ,0.04904  ,0.14712  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV738-RDM744)         ,RDM744    ,P1RLV738  ,0.42  ,0.038  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02055 ,0.00381 ,2.00792   ,0.06325 ,0.04909  ,0.14727  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM744-RDT395LV)         ,RDT395LV  ,RDM744    ,0.42  ,0.020  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01078 ,0.00200 ,1.05338   ,0.03318 ,0.02575  ,0.07726  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV740-RDT396LV)       ,RDT396LV  ,P1RLV740  ,0.42  ,0.031  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02562 ,0.00312 ,1.67842   ,0.06239 ,0.03861  ,0.11584  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV743-RDT396LV)       ,RDT396LV  ,P1RLV743  ,0.42  ,0.073  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06077 ,0.00739 ,3.98113   ,0.14799 ,0.09159  ,0.27476  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV742-RDT397LV)       ,RDT397LV  ,P1RLV742  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV744-RDT398LV)       ,RDT398LV  ,P1RLV744  ,0.42  ,0.065  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05377 ,0.00654 ,3.52247   ,0.13094 ,0.08103  ,0.24310  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV746-RDT399LV)       ,RDT399LV  ,P1RLV746  ,0.42  ,0.053  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04431 ,0.00539 ,2.90304   ,0.10791 ,0.06678  ,0.20035  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV745-RDM749)         ,RDM749    ,P1RLV745  ,0.42  ,0.049  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04075 ,0.00496 ,2.66979   ,0.09924 ,0.06142  ,0.18426  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM749-RDT399LV)         ,RDT399LV  ,RDM749    ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01578 ,0.00192 ,1.03357   ,0.03842 ,0.02378  ,0.07133  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV747-RDT400LV)       ,RDT400LV  ,P1RLV747  ,0.42  ,0.064  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05304 ,0.00645 ,3.47484   ,0.12917 ,0.07994  ,0.23981  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV748-RDM752)         ,RDM752    ,P1RLV748  ,0.42  ,0.054  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04475 ,0.00545 ,2.93167   ,0.10898 ,0.06744  ,0.20233  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM752-RDT401LV)         ,RDT401LV  ,RDM752    ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01578 ,0.00192 ,1.03357   ,0.03842 ,0.02378  ,0.07133  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV749-RDM753)         ,RDM753    ,P1RLV749  ,0.42  ,0.034  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02837 ,0.00345 ,1.85845   ,0.06908 ,0.04275  ,0.12826  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM753-RDT401LV)         ,RDT401LV  ,RDM753    ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01579 ,0.00192 ,1.03424   ,0.03845 ,0.02379  ,0.07138  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV752-RDT402LV)       ,RDT402LV  ,P1RLV752  ,0.42  ,0.026  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02201 ,0.00268 ,1.44193   ,0.05360 ,0.03317  ,0.09951  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV751-RDM755)         ,RDM755    ,P1RLV751  ,0.42  ,0.053  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04388 ,0.00534 ,2.87432   ,0.10685 ,0.06612  ,0.19837  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV750-RDM754)         ,RDM754    ,P1RLV750  ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02370 ,0.00288 ,1.55277   ,0.05772 ,0.03572  ,0.10716  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM754-RDM755)           ,RDM755    ,RDM754    ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01578 ,0.00192 ,1.03357   ,0.03842 ,0.02378  ,0.07133  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM755-RDT402LV)         ,RDT402LV  ,RDM755    ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01579 ,0.00192 ,1.03424   ,0.03845 ,0.02379  ,0.07138  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV753-RDM757)         ,RDM757    ,P1RLV753  ,0.42  ,0.030  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02477 ,0.00301 ,1.62266   ,0.06032 ,0.03733  ,0.11199  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV765-RDM758)         ,RDM758    ,P1RLV765  ,0.42  ,0.044  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03642 ,0.00443 ,2.38602   ,0.08869 ,0.05489  ,0.16467  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM757-RDM758)           ,RDM757    ,RDM758    ,0.42  ,0.036  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02961 ,0.00360 ,1.93996   ,0.07211 ,0.04463  ,0.13389  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM757-RDT402LV)         ,RDT402LV  ,RDM757    ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01481 ,0.00180 ,0.96991   ,0.03605 ,0.02231  ,0.06694  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV754-RDM759)         ,RDM759    ,P1RLV754  ,0.42  ,0.026  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01403 ,0.00260 ,1.37119   ,0.04319 ,0.03352  ,0.10057  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM759-RDT403LV)         ,RDT403LV  ,RDM759    ,0.42  ,0.026  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01402 ,0.00260 ,1.37018   ,0.04316 ,0.03350  ,0.10050  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV762-RDM761)         ,RDM761    ,P1RLV762  ,0.42  ,0.030  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01635 ,0.00303 ,1.59758   ,0.05033 ,0.03906  ,0.11718  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV761-RDM760)         ,RDM760    ,P1RLV761  ,0.42  ,0.029  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01543 ,0.00286 ,1.50767   ,0.04749 ,0.03686  ,0.11058  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM760-RDM761)           ,RDM761    ,RDM760    ,0.42  ,0.016  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00885 ,0.00164 ,0.86456   ,0.02724 ,0.02114  ,0.06341  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM761-RDT403LV)         ,RDT403LV  ,RDM761    ,0.42  ,0.008  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00443 ,0.00082 ,0.43254   ,0.01363 ,0.01058  ,0.03173  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV755-RDT404LV)       ,RDT404LV  ,P1RLV755  ,0.42  ,0.025  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01346 ,0.00250 ,1.31558   ,0.04144 ,0.03216  ,0.09649  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV757-RDM763)         ,RDM763    ,P1RLV757  ,0.42  ,0.057  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.03103 ,0.00576 ,3.03218   ,0.09552 ,0.07413  ,0.22240  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM763-RDT404LV)         ,RDT404LV  ,RDM763    ,0.42  ,0.009  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.00494 ,0.00092 ,0.48258   ,0.01520 ,0.01180  ,0.03539  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV756-RDT405LV)       ,RDT405LV  ,P1RLV756  ,0.42  ,0.028  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01502 ,0.00279 ,1.46775   ,0.04624 ,0.03588  ,0.10765  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV758-RDT406LV)       ,RDT406LV  ,P1RLV758  ,0.42  ,0.023  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01269 ,0.00236 ,1.24024   ,0.03907 ,0.03032  ,0.09097  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV759-RDT407LV)       ,RDT407LV  ,P1RLV759  ,0.42  ,0.025  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01333 ,0.00247 ,1.30248   ,0.04103 ,0.03184  ,0.09553  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV760-RDT408LV)       ,RDT408LV  ,P1RLV760  ,0.42  ,0.026  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01390 ,0.00258 ,1.35782   ,0.04277 ,0.03320  ,0.09959  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV763-RDM768)         ,RDM768    ,P1RLV763  ,0.42  ,0.029  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02381 ,0.00290 ,1.55993   ,0.05799 ,0.03589  ,0.10766  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM768-RDT409LV)         ,RDT409LV  ,RDM768    ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01481 ,0.00180 ,0.96991   ,0.03605 ,0.02231  ,0.06694  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV764-RDM769)         ,RDM769    ,P1RLV764  ,0.42  ,0.049  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04100 ,0.00499 ,2.68598   ,0.09984 ,0.06179  ,0.18537  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM769-RDT409LV)         ,RDT409LV  ,RDM769    ,0.42  ,0.017  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01376 ,0.00167 ,0.90131   ,0.03350 ,0.02073  ,0.06220  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV766-RDT410LV)       ,RDT410LV  ,P1RLV766  ,0.42  ,0.034  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01839 ,0.00341 ,1.79683   ,0.05660 ,0.04393  ,0.13179  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV767-RDT411LV)       ,RDT411LV  ,P1RLV767  ,0.42  ,0.036  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.01926 ,0.00357 ,1.88220   ,0.05929 ,0.04602  ,0.13805  ,205 ,1 ,B   ,B_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV768-RDT412LV)       ,RDT412LV  ,P1RLV768  ,0.42  ,0.037  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.02008 ,0.00373 ,1.96230   ,0.06182 ,0.04798  ,0.14393  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV769-RDT413LV)       ,RDT413LV  ,P1RLV769  ,0.42  ,0.097  ,1P_UG_AL_1/0_Brenau_0_416_0            ,0.05222 ,0.00969 ,5.10256   ,0.16074 ,0.12475  ,0.37425  ,205 ,1 ,C   ,C_LV   ,1_LV_68.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV770-RDT414LV)       ,RDT414LV  ,P1RLV770  ,0.42  ,0.068  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05685 ,0.00692 ,3.72435   ,0.13844 ,0.08568  ,0.25703  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV771-RDT414LV)       ,RDT414LV  ,P1RLV771  ,0.42  ,0.032  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02674 ,0.00325 ,1.75154   ,0.06511 ,0.04029  ,0.12088  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV772-RDT414LV)       ,RDT414LV  ,P1RLV772  ,0.42  ,0.072  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05949 ,0.00724 ,3.89687   ,0.14486 ,0.08965  ,0.26894  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV773-RDT414LV)       ,RDT414LV  ,P1RLV773  ,0.42  ,0.045  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03780 ,0.00460 ,2.47650   ,0.09206 ,0.05697  ,0.17091  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV774-RDT414LV)       ,RDT414LV  ,P1RLV774  ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01512 ,0.00184 ,0.99044   ,0.03682 ,0.02279  ,0.06836  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV775-RDT414LV)       ,RDT414LV  ,P1RLV775  ,0.42  ,0.010  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00809 ,0.00098 ,0.52990   ,0.01970 ,0.01219  ,0.03657  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV776-RDT414LV)       ,RDT414LV  ,P1RLV776  ,0.42  ,0.018  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01522 ,0.00185 ,0.99677   ,0.03705 ,0.02293  ,0.06879  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV777-RDT414LV)       ,RDT414LV  ,P1RLV777  ,0.42  ,0.042  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03512 ,0.00427 ,2.30057   ,0.08552 ,0.05292  ,0.15877  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV778-RDT414LV)       ,RDT414LV  ,P1RLV778  ,0.42  ,0.052  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04313 ,0.00525 ,2.82534   ,0.10502 ,0.06500  ,0.19499  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV779-RDT415LV)       ,RDT415LV  ,P1RLV779  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV780-RDT416LV)       ,RDT416LV  ,P1RLV780  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV781-RDT417LV)       ,RDT417LV  ,P1RLV781  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV782-RDT418LV)       ,RDT418LV  ,P1RLV782  ,0.42  ,0.048  ,1P_OH_CU_4_Ionic_0_416_0               ,0.04020 ,0.00489 ,2.63378   ,0.09790 ,0.06059  ,0.18177  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV783-RDT419LV)       ,RDT419LV  ,P1RLV783  ,0.42  ,0.042  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03513 ,0.00427 ,2.30144   ,0.08555 ,0.05294  ,0.15883  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV784-RDT420LV)       ,RDT420LV  ,P1RLV784  ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02348 ,0.00286 ,1.53803   ,0.05717 ,0.03538  ,0.10615  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV785-RDT421LV)       ,RDT421LV  ,P1RLV785  ,0.42  ,0.032  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02659 ,0.00324 ,1.74188   ,0.06475 ,0.04007  ,0.12022  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV786-RDT422LV)       ,RDT422LV  ,P1RLV786  ,0.42  ,0.034  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02834 ,0.00345 ,1.85635   ,0.06900 ,0.04271  ,0.12812  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV787-RDT423LV)       ,RDT423LV  ,P1RLV787  ,0.42  ,0.038  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03162 ,0.00385 ,2.07143   ,0.07700 ,0.04765  ,0.14296  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV788-RDT424LV)       ,RDT424LV  ,P1RLV788  ,0.42  ,0.028  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02357 ,0.00287 ,1.54413   ,0.05740 ,0.03552  ,0.10657  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV790-RDT426LV)       ,RDT426LV  ,P1RLV790  ,0.42  ,0.001  ,1P_OH_CU_4_Ionic_0_416_0               ,0.00083 ,0.00010 ,0.05448   ,0.00203 ,0.00125  ,0.00376  ,115 ,1 ,B   ,B_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV791-RDT427LV)       ,RDT427LV  ,P1RLV791  ,0.42  ,0.072  ,1P_OH_CU_4_Ionic_0_416_0               ,0.05960 ,0.00725 ,3.90452   ,0.14514 ,0.08982  ,0.26947  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV792-RDT428LV)       ,RDT428LV  ,P1RLV792  ,0.42  ,0.096  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07948 ,0.00967 ,5.20687   ,0.19355 ,0.11978  ,0.35935  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV793-RDT429LV)       ,RDT429LV  ,P1RLV793  ,0.42  ,0.043  ,1P_OH_CU_4_Ionic_0_416_0               ,0.03539 ,0.00431 ,2.31840   ,0.08618 ,0.05333  ,0.16000  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV804-RDT429LV)       ,RDT429LV  ,P1RLV804  ,0.42  ,0.086  ,1P_OH_CU_4_Ionic_0_416_0               ,0.07111 ,0.00865 ,4.65848   ,0.17317 ,0.10717  ,0.32150  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV805-RDM799)         ,RDM799    ,P1RLV805  ,0.42  ,0.075  ,1P_OH_CU_4_Ionic_0_416_0               ,0.06209 ,0.00756 ,4.06779   ,0.15121 ,0.09358  ,0.28074  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV806-RDM799)         ,RDM799    ,P1RLV806  ,0.42  ,0.033  ,1P_OH_CU_4_Ionic_0_416_0               ,0.02743 ,0.00334 ,1.79722   ,0.06681 ,0.04134  ,0.12403  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:RDM799-RDT429LV)         ,RDT429LV  ,RDM799    ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01615 ,0.00197 ,1.05814   ,0.03933 ,0.02434  ,0.07303  ,115 ,1 ,C   ,C_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV794-RDT430LV)       ,RDT430LV  ,P1RLV794  ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01561 ,0.00190 ,1.02265   ,0.03801 ,0.02353  ,0.07058  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
L(R:P1RLV795-RDT430LV)       ,RDT430LV  ,P1RLV795  ,0.42  ,0.019  ,1P_OH_CU_4_Ionic_0_416_0               ,0.01561 ,0.00190 ,1.02265   ,0.03801 ,0.02353  ,0.07058  ,115 ,1 ,A   ,A_LV   ,1_LV_38.3333 ,RHS1_1247 ,RHS1_1247 -> RDT137  ,
